direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,price_error_pct,range_error,duration_error,start_time,start_price
Down,4394.355096303821,2026-01-05 04:07:06.281433105,11.00649356842041,7.1046905517578125,4388.74,2026-01-05 04:08:00,Down,16.230000000000473,8.0,5.615096303820792,0.1279432434781006,5.223506431580063,0.8953094482421875,2026-01-05 04:00:00,4404.97
Up,4398.339280538558,2026-01-05 04:19:56.951236724,13.632065773010254,11.949187278747559,4406.9,2026-01-05 04:32:00,Up,18.159999999999854,24.0,8.560719461441295,0.19425717537137888,4.527934226989601,12.050812721252441,2026-01-05 04:08:00,4388.74
Down,4392.483263248205,2026-01-05 04:44:54.619445800,12.620643615722656,12.910324096679688,4398.77,2026-01-05 04:46:00,Down,8.1299999999992,14.0,6.286736751795615,0.1429203334522063,4.490643615723457,1.0896759033203125,2026-01-05 04:32:00,4406.9
Up,4409.340336062909,2026-01-05 04:57:28.978843688,13.454764366149902,11.482980728149414,4413.97,2026-01-05 05:05:00,Up,15.199999999999818,19.0,4.629663937091209,0.10488661991565888,1.7452356338499158,7.517019271850586,2026-01-05 04:46:00,4398.77
Down,4400.232856150866,2026-01-05 05:17:37.770137786,10.69413948059082,12.629502296447754,4403.58,2026-01-05 05:35:00,Down,10.390000000000327,30.0,3.347143849134227,0.07600960693649773,0.3041394805904929,17.370497703552246,2026-01-05 05:05:00,4413.97
Up,4413.203865144253,2026-01-05 05:45:54.046325683,9.574761390686035,10.900772094726562,4410.74,2026-01-05 05:43:00,Up,7.1599999999998545,8.0,2.46386514425285,0.05586058448815505,2.4147613906861807,2.9007720947265625,2026-01-05 05:35:00,4403.58
Down,4403.207109369039,2026-01-05 05:58:41.396484375,8.132046699523926,15.68994140625,4397.35,2026-01-05 06:03:00,Down,13.389999999999418,20.0,5.857109369038881,0.13319634254810012,5.257953300475492,4.31005859375,2026-01-05 05:43:00,4410.74
Up,4407.72191952467,2026-01-05 06:20:30.834388732,8.779997825622559,17.513906478881836,4408.39,2026-01-05 06:50:00,Up,11.039999999999964,47.0,0.6680804753304983,0.015154749814115772,2.260002174377405,29.486093521118164,2026-01-05 06:03:00,4397.35
Down,4400.442808073163,2026-01-05 07:09:03.295555114,8.31320571899414,19.0549259185791,4403.55,2026-01-05 06:55:00,Down,4.8400000000001455,5.0,3.107191926837004,0.07056106838430366,3.473205718993995,14.054925918579102,2026-01-05 06:50:00,4408.39
Up,4412.586387169361,2026-01-05 07:23:10.491371154,9.84907054901123,28.174856185913086,4414.52,2026-01-05 07:31:00,Up,10.970000000000255,36.0,1.933612830639504,0.043801202183691636,1.1209294509890242,7.825143814086914,2026-01-05 06:55:00,4403.55
Down,4405.719491267205,2026-01-05 07:43:04.447689056,7.5403852462768555,12.074128150939941,4401.08,2026-01-05 07:45:00,Down,13.44000000000051,14.0,4.639491267204903,0.10541710823718049,5.899614753723654,1.9258718490600586,2026-01-05 07:31:00,4414.52
Up,4412.892486195564,2026-01-05 07:56:34.467544555,11.305850982666016,11.574459075927734,4426.4,2026-01-05 08:30:00,Up,25.31999999999971,45.0,13.507513804435803,0.30515800208828403,14.014149017333693,33.425540924072266,2026-01-05 07:45:00,4401.08
Down,4416.46427540779,2026-01-05 08:40:11.458568572,9.504816055297852,10.1909761428833,4416.15,2026-01-05 08:35:00,Down,10.25,5.0,0.3142754077907739,0.007116502106830019,0.7451839447021484,5.190976142883301,2026-01-05 08:30:00,4426.4
Up,4430.073446559905,2026-01-05 08:59:51.444053649,15.311912536621094,24.85740089416504,4423.96,2026-01-05 09:05:00,Up,7.8100000000004,30.0,6.113446559905242,0.1381894628320609,7.501912536620694,5.142599105834961,2026-01-05 08:35:00,4416.15
Down,4415.329473290443,2026-01-05 09:13:01.872138977,8.2160062789917,8.03120231628418,4416.77,2026-01-05 09:07:00,Down,7.1899999999996,2.0,1.4405267095571617,0.0326149360178855,1.0260062789920994,6.03120231628418,2026-01-05 09:05:00,4423.96
Up,4431.125568176509,2026-01-05 09:25:29.379730224,13.58243465423584,18.489662170410156,4423.27,2026-01-05 09:19:00,Up,6.5,12.0,7.855568176508314,0.1775963976087445,7.08243465423584,6.489662170410156,2026-01-05 09:07:00,4416.77
Down,4415.264345572591,2026-01-05 09:31:38.635482788,13.332831382751465,12.643924713134766,4418.66,2026-01-05 09:30:00,Down,4.610000000000582,11.0,3.395654427408772,0.07684805862883254,8.722831382750883,1.6439247131347656,2026-01-05 09:19:00,4423.27
Up,4430.363227505683,2026-01-05 09:38:31.418609619,11.05479621887207,8.523643493652344,4425.15,2026-01-05 09:44:00,Up,6.489999999999782,14.0,5.21322750568379,0.11780905744853372,4.564796218872289,5.476356506347656,2026-01-05 09:30:00,4418.66
Down,4417.59170794487,2026-01-05 09:54:07.045555114,8.779521942138672,10.117425918579102,4420.0,2026-01-05 09:51:00,Down,5.149999999999636,7.0,2.408292055130005,0.05448624559117658,3.6295219421390357,3.1174259185791016,2026-01-05 09:44:00,4425.15
Up,4429.916353225708,2026-01-05 10:05:24.623107910,10.234366416931152,14.410385131835938,4423.61,2026-01-05 10:00:00,Up,3.6099999999996726,9.0,6.306353225708335,0.14256123902668488,6.62436641693148,5.4103851318359375,2026-01-05 09:51:00,4420.0
Down,4416.128956272006,2026-01-05 10:11:24.169864654,7.362459182739258,11.402831077575684,4419.42,2026-01-05 10:01:00,Down,4.1899999999996,1.0,3.2910437279942926,0.0744677746852368,3.172459182739658,10.402831077575684,2026-01-05 10:00:00,4423.61
Up,4436.148094081878,2026-01-05 10:13:41.672401428,10.76935863494873,12.694540023803711,4430.12,2026-01-05 10:17:00,Up,10.699999999999818,16.0,6.0280940818784075,0.13607067262011882,0.06935863494891237,3.305459976196289,2026-01-05 10:01:00,4419.42
Down,4423.550821576118,2026-01-05 10:28:57.026824951,9.602087020874023,11.950447082519531,4423.78,2026-01-05 10:30:00,Down,6.3400000000001455,13.0,0.22917842388142162,0.005180601745146044,3.262087020873878,1.0495529174804688,2026-01-05 10:17:00,4430.12
Up,4431.925535693168,2026-01-05 10:39:46.384334564,7.838672637939453,9.773072242736816,4433.77,2026-01-05 10:51:00,Up,9.990000000000691,21.0,1.8444643068323785,0.04160036056972685,2.151327362061238,11.226927757263184,2026-01-05 10:30:00,4423.78
Down,4426.579388164879,2026-01-05 11:04:37.733688354,6.868905067443848,13.628894805908203,4426.22,2026-01-05 11:12:00,Down,7.550000000000182,21.0,0.35938816487851,0.00811952783364835,0.6810949325563342,7.371105194091797,2026-01-05 10:51:00,4433.77
Up,4432.977569258213,2026-01-05 11:22:12.710151672,5.6456475257873535,10.211835861206055,4434.51,2026-01-05 11:25:00,Up,8.289999999999964,13.0,1.5324307417868113,0.034556935079339345,2.64435247421261,2.7881641387939453,2026-01-05 11:12:00,4426.22
Down,4426.716073023677,2026-01-05 11:33:58.564624786,8.44028377532959,8.97607707977295,4430.94,2026-01-05 11:37:00,Down,3.5700000000006185,12.0,4.223926976322218,0.09532801112906558,4.870283775328971,3.023922920227051,2026-01-05 11:25:00,4434.51
Up,4444.10033245325,2026-01-05 11:46:29.598999023,8.258617401123047,9.493316650390625,4438.26,2026-01-05 11:45:00,Up,7.3200000000006185,8.0,5.840332453250085,0.13159058850202748,0.9386174011224284,1.493316650390625,2026-01-05 11:37:00,4430.94
Down,4431.349662330151,2026-01-05 11:58:27.497005462,7.510714530944824,13.458283424377441,4430.84,2026-01-05 12:06:00,Down,7.420000000000073,21.0,0.5096623301506042,0.011502611923486386,0.09071453094475146,7.541716575622559,2026-01-05 11:45:00,4438.26
Up,4438.850640077591,2026-01-05 12:15:58.830814361,6.801353454589844,9.980513572692871,4438.96,2026-01-05 12:38:00,Up,8.11999999999989,32.0,0.10935992240865744,0.0024636383839605996,1.318646545410047,22.01948642730713,2026-01-05 12:06:00,4430.84
Down,4432.20388244152,2026-01-05 12:53:55.472145080,7.426527976989746,15.924535751342773,4434.26,2026-01-05 12:46:00,Down,4.699999999999818,8.0,2.056117558479855,0.04636889939876901,2.726527976989928,7.924535751342773,2026-01-05 12:38:00,4438.96
Up,4442.1859031343465,2026-01-05 13:00:00.927085876,7.184040069580078,14.015451431274414,4439.86,2026-01-05 12:54:00,Up,5.599999999999454,8.0,2.325903134346845,0.05238685756638374,1.5840400695806238,6.015451431274414,2026-01-05 12:46:00,4434.26
Down,4431.707085542678,2026-01-05 13:04:16.107044219,7.046069145202637,10.268450736999512,4430.16,2026-01-05 13:05:00,Down,9.699999999999818,11.0,1.54708554267836,0.03492166293493599,2.6539308547971814,0.7315492630004883,2026-01-05 12:54:00,4439.86
Up,4442.937772092819,2026-01-05 13:23:47.472496032,11.18887996673584,18.791208267211914,4433.8,2026-01-05 13:15:00,Up,3.6400000000003274,10.0,9.137772092818523,0.20609346593934147,7.548879966735512,8.791208267211914,2026-01-05 13:05:00,4430.16
Down,4426.334229159355,2026-01-05 13:27:15.185337066,7.670703887939453,12.25308895111084,4411.08,2026-01-05 13:27:00,Down,22.720000000000255,12.0,15.254229159355418,0.34581619828603016,15.049296112060802,0.25308895111083984,2026-01-05 13:15:00,4433.8
Up,4420.209137978553,2026-01-05 13:37:33.137226104,9.078147888183594,10.552287101745605,4426.13,2026-01-05 13:50:00,Up,15.050000000000182,23.0,5.920862021446737,0.13377063080945967,5.971852111816588,12.447712898254395,2026-01-05 13:27:00,4411.08
Down,4410.504593040943,2026-01-05 14:01:24.658298492,10.536474227905273,11.410971641540527,4405.62,2026-01-05 14:50:00,Down,20.51000000000022,60.0,4.8845930409434,0.1108718645943908,9.973525772094945,48.58902835845947,2026-01-05 13:50:00,4426.13
Up,4417.059706664085,2026-01-05 14:58:18.837261199,8.282350540161133,8.31395435333252,4419.06,2026-01-05 15:06:00,Up,13.44000000000051,16.0,2.0002933359155577,0.045265131858711075,5.1576494598393765,7.6860456466674805,2026-01-05 14:50:00,4405.62
Down,4403.343920942545,2026-01-05 15:18:22.726993560,12.068583488464355,12.378783226013184,4407.5,2026-01-05 15:11:00,Down,11.5600000000004,5.0,4.156079057454917,0.09429561105966915,0.5085834884639553,7.378783226013184,2026-01-05 15:06:00,4419.06
Up,4418.222668170929,2026-01-05 15:20:56.751708984,14.119589805603027,9.94586181640625,4413.25,2026-01-05 15:20:00,Up,5.75,9.0,4.972668170928955,0.11267587766224335,8.369589805603027,0.94586181640625,2026-01-05 15:11:00,4407.5
Down,4395.254472866654,2026-01-05 15:29:20.939140319,12.291393280029297,9.34898567199707,4396.38,2026-01-05 15:30:00,Down,16.86999999999989,10.0,1.125527133345713,0.02560122494747299,4.578606719970594,0.6510143280029297,2026-01-05 15:20:00,4413.25
Up,4406.562531716823,2026-01-05 15:46:17.741775512,12.526144981384277,16.295696258544922,4415.17,2026-01-05 15:49:00,Up,18.789999999999964,19.0,8.607468283176786,0.19495213736224848,6.263855018615686,2.704303741455078,2026-01-05 15:30:00,4396.38
Down,4395.774766070843,2026-01-05 16:02:56.089725494,12.164658546447754,13.934828758239746,4411.41,2026-01-05 15:55:00,Down,3.7600000000002183,6.0,15.635233929157039,0.35442713166894574,8.404658546447536,7.934828758239746,2026-01-05 15:49:00,4415.17
Up,4419.508568201065,2026-01-05 16:04:47.590255737,9.49570369720459,9.793170928955078,4429.79,2026-01-05 16:21:00,Up,18.38000000000011,26.0,10.281431798935046,0.23209749895446613,8.88429630279552,16.206829071044922,2026-01-05 15:55:00,4411.41
Down,4419.5271824079755,2026-01-05 16:30:46.820468902,9.054224967956543,9.780341148376465,4418.09,2026-01-05 16:30:00,Down,11.699999999999818,9.0,1.4371824079753424,0.03252949595810276,2.645775032043275,0.7803411483764648,2026-01-05 16:21:00,4429.79
Up,4430.912487251759,2026-01-05 16:50:13.382034301,10.377378463745117,20.223033905029297,4427.41,2026-01-05 16:34:00,Up,9.319999999999709,4.0,3.5024872517587937,0.07910916883141145,1.0573784637454082,16.223033905029297,2026-01-05 16:30:00,4418.09
Down,4416.602213025689,2026-01-05 16:49:34.864196777,14.688126564025879,15.581069946289062,4417.9,2026-01-05 16:36:00,Down,9.510000000000218,2.0,1.2977869743108386,0.02937565300959367,5.178126564025661,13.581069946289062,2026-01-05 16:34:00,4427.41
Up,4430.009371984004,2026-01-05 16:48:40.273876190,16.143356323242188,12.671231269836426,4455.78,2026-01-05 17:07:00,Up,37.88000000000011,31.0,25.7706280159955,0.5783640129448828,21.73664367675792,18.328768730163574,2026-01-05 16:36:00,4417.9
Down,4440.418021781445,2026-01-05 17:17:19.545364379,12.92416763305664,10.325756072998047,4435.76,2026-01-05 17:38:00,Down,20.019999999999527,31.0,4.658021781444404,0.1050106809530814,7.095832366942886,20.674243927001953,2026-01-05 17:07:00,4455.78
Up,4448.246171827316,2026-01-05 17:51:53.050460815,14.059146881103516,13.884174346923828,4451.45,2026-01-05 18:01:00,Up,15.6899999999996,23.0,3.203828172683643,0.07197268693759658,1.6308531188960842,9.115825653076172,2026-01-05 17:38:00,4435.76
Down,4437.718261474371,2026-01-05 18:15:40.011749267,14.986215591430664,14.666862487792969,4438.46,2026-01-05 18:08:00,Down,12.989999999999782,7.0,0.7417385256294438,0.01671161902167517,1.9962155914308823,7.666862487792969,2026-01-05 18:01:00,4451.45
Up,4452.628391451835,2026-01-05 18:23:03.305740356,12.964584350585938,15.055095672607422,4448.77,2026-01-05 18:16:00,Up,10.3100000000004,8.0,3.8583914518349047,0.08672939827940991,2.6545843505855373,7.055095672607422,2026-01-05 18:08:00,4438.46
Down,4437.728431315422,2026-01-05 18:24:13.724899291,12.136234283447266,8.228748321533203,4440.31,2026-01-05 18:30:00,Down,8.460000000000036,14.0,2.5815686845780874,0.05813937956084343,3.6762342834472292,5.771251678466797,2026-01-05 18:16:00,4448.77
Up,4454.151350816489,2026-01-05 18:45:26.945343017,11.523626327514648,15.449089050292969,4454.43,2026-01-05 18:54:00,Up,14.11999999999989,24.0,0.27864918351133383,0.006255551967621757,2.5963736724852424,8.550910949707031,2026-01-05 18:30:00,4440.31
Down,4443.989557980895,2026-01-05 19:16:06.089744567,11.350698471069336,22.10149574279785,4432.4,2026-01-05 19:05:00,Down,22.030000000000655,11.0,11.589557980895734,0.2614736481566586,10.679301528931319,11.101495742797852,2026-01-05 18:54:00,4454.43
Up,4442.127007341384,2026-01-05 19:21:10.047798156,9.47077465057373,16.167463302612305,4449.13,2026-01-05 19:26:00,Up,16.730000000000473,21.0,7.002992658615767,0.15740139439880982,7.2592253494267425,4.832536697387695,2026-01-05 19:05:00,4432.4
Down,4436.364606098533,2026-01-05 19:36:44.515514373,10.641124725341797,10.741925239562988,4437.84,2026-01-05 19:44:00,Down,11.289999999999964,18.0,1.4753939014672142,0.03324576599127536,0.6488752746581667,7.258074760437012,2026-01-05 19:26:00,4449.13
Up,4449.4824018001555,2026-01-05 19:59:12.884330749,11.490607261657715,15.214738845825195,4445.75,2026-01-05 19:57:00,Up,7.9099999999998545,13.0,3.7324018001554577,0.08395437890469455,3.5806072616578604,2.2147388458251953,2026-01-05 19:44:00,4437.84
Down,4437.092333316803,2026-01-05 20:12:14.634361267,9.710840225219727,15.243906021118164,4441.89,2026-01-05 20:01:00,Down,3.8599999999996726,4.0,4.797666683197349,0.10800957887740013,5.850840225220054,11.243906021118164,2026-01-05 19:57:00,4445.75
Up,4451.663250070811,2026-01-05 20:10:07.421379089,7.453716278076172,9.123689651489258,4448.59,2026-01-05 20:16:00,Up,6.699999999999818,15.0,3.0732500708109,0.06908368878253335,0.7537162780763538,5.876310348510742,2026-01-05 20:01:00,4441.89
Down,4440.771856861711,2026-01-05 20:24:45.591773986,8.33092212677002,8.759862899780273,4439.88,2026-01-05 20:29:00,Down,8.710000000000036,13.0,0.8918568617109486,0.0200874091577013,0.37907787323001685,4.240137100219727,2026-01-05 20:16:00,4448.59
Up,4449.070330066681,2026-01-05 20:40:10.657253265,8.879326820373535,11.177620887756348,4449.24,2026-01-05 21:00:00,Up,9.359999999999673,31.0,0.16966993331880076,0.0038134587776519307,0.4806731796261374,19.822379112243652,2026-01-05 20:29:00,4439.88
Down,4442.129051356315,2026-01-05 21:10:34.661235809,6.894250392913818,10.57768726348877,4435.14,2026-01-05 21:10:00,Down,14.099999999999454,10.0,6.989051356315031,0.157583556693025,7.205749607085636,0.5776872634887695,2026-01-05 21:00:00,4449.24
Up,4445.300217926502,2026-01-05 21:23:01.833343505,11.980502128601074,13.030555725097656,4445.86,2026-01-05 21:34:00,Up,10.719999999999345,24.0,0.5597820734974448,0.01259108639267644,1.260502128601729,10.969444274902344,2026-01-05 21:10:00,4435.14
Down,4437.347600756883,2026-01-05 21:42:28.907604217,8.381632804870605,8.481793403625488,4438.66,2026-01-05 21:56:00,Down,7.199999999999818,22.0,1.312399243116488,0.029567465025852124,1.1816328048707874,13.518206596374512,2026-01-05 21:34:00,4445.86
Up,4446.263061859608,2026-01-05 22:07:08.665008544,8.805320739746094,11.144416809082031,4447.0,2026-01-05 22:21:00,Up,8.340000000000146,25.0,0.7369381403923398,0.016571579500614792,0.46532073974594823,13.855583190917969,2026-01-05 21:56:00,4438.66
Down,4440.6061779260635,2026-01-05 22:30:49.624557495,7.005674362182617,9.827075958251953,4438.07,2026-01-05 22:44:00,Down,8.930000000000291,23.0,2.5361779260638286,0.05714596493664653,1.9243256378176739,13.172924041748047,2026-01-05 22:21:00,4447.0
Up,4446.308509421348,2026-01-05 22:55:14.898490905,8.598249435424805,11.248308181762695,4448.24,2026-01-05 23:10:00,Up,10.170000000000073,26.0,1.9314905786513918,0.0434214560961502,1.571750564575268,14.751691818237305,2026-01-05 22:44:00,4438.07
Down,4441.129854187965,2026-01-05 23:30:12.914314270,5.958709716796875,20.215238571166992,4443.46,2026-01-05 23:19:00,Down,4.779999999999745,9.0,2.3301458120349707,0.05243989620779686,1.1787097167971297,11.215238571166992,2026-01-05 23:10:00,4448.24
Up,4455.310486650467,2026-01-05 23:29:48.842353820,7.224142074584961,10.81403923034668,4448.37,2026-01-05 23:34:00,Up,4.9099999999998545,15.0,6.940486650467392,0.15602314219517244,2.3141420745851065,4.18596076965332,2026-01-05 23:19:00,4443.46
Down,4442.262154018878,2026-01-05 23:45:24.341812133,6.268588542938232,11.405696868896484,4445.29,2026-01-05 23:47:00,Down,3.0799999999999272,13.0,3.0278459811215725,0.06811357596740758,3.188588542938305,1.5943031311035156,2026-01-05 23:34:00,4448.37
Up,4468.86189533472,2026-01-06 00:01:56.689453125,9.9795503616333,14.94482421875,4460.09,2026-01-06 01:10:00,Up,14.800000000000182,83.0,8.771895334720284,0.1966752988105685,4.820449638366881,68.05517578125,2026-01-05 23:47:00,4445.29
Down,4450.468377594352,2026-01-06 01:23:43.768672943,9.105379104614258,13.729477882385254,4436.76,2026-01-06 02:01:00,Down,23.329999999999927,51.0,13.708377594351987,0.3089727096879702,14.22462089538567,37.270522117614746,2026-01-06 01:10:00,4460.09
Up,4447.724159345627,2026-01-06 02:20:42.011032104,14.532801628112793,19.700183868408203,4444.78,2026-01-06 02:31:00,Up,8.019999999999527,30.0,2.944159345627668,0.06623858426351063,6.512801628113266,10.299816131591797,2026-01-06 02:01:00,4436.76
Down,4434.856799411774,2026-01-06 02:43:03.919143676,6.49237060546875,12.065319061279297,4430.46,2026-01-06 02:40:00,Down,14.319999999999709,9.0,4.396799411773827,0.0992402461995781,7.827629394530959,3.065319061279297,2026-01-06 02:31:00,4444.78
Up,4441.974769663811,2026-01-06 02:52:35.045700073,9.164253234863281,12.584095001220703,4438.21,2026-01-06 02:48:00,Up,7.75,8.0,3.7647696638105117,0.08482630753863633,1.4142532348632812,4.584095001220703,2026-01-06 02:40:00,4430.46
Down,4424.759304386377,2026-01-06 03:00:56.498794555,10.99448013305664,12.941646575927734,4434.68,2026-01-06 02:54:00,Down,3.5299999999997453,6.0,9.920695613623138,0.22370713588405786,7.464480133056895,6.941646575927734,2026-01-06 02:48:00,4438.21
Up,4446.012778353692,2026-01-06 03:10:16.329460144,9.40377140045166,16.272157669067383,4440.24,2026-01-06 03:00:00,Up,5.559999999999491,6.0,5.772778353692047,0.1300105028938086,3.8437714004521695,10.272157669067383,2026-01-06 02:54:00,4434.68
Down,4429.768504858017,2026-01-06 03:17:45.706558227,10.40005111694336,17.761775970458984,4428.06,2026-01-06 03:03:00,Down,12.179999999999382,3.0,1.7085048580165676,0.03858359773843551,1.7799488830560222,14.761775970458984,2026-01-06 03:00:00,4440.24
Up,4438.845355796814,2026-01-06 03:11:37.586688995,17.76610565185547,8.626444816589355,4444.21,2026-01-06 03:15:00,Up,16.149999999999636,12.0,5.36464420318589,0.1207108620696567,1.6161056518558325,3.3735551834106445,2026-01-06 03:03:00,4428.06
Down,4427.05139020741,2026-01-06 03:24:36.870918273,17.979671478271484,9.61451530456543,4432.78,2026-01-06 03:34:00,Down,11.430000000000291,19.0,5.72860979258985,0.12923289205847913,6.549671478271193,9.38548469543457,2026-01-06 03:15:00,4444.21
Up,4445.195957317352,2026-01-06 03:46:02.863311767,12.627767562866211,12.047721862792969,4460.98,2026-01-06 04:30:00,Up,28.199999999999818,56.0,15.78404268264785,0.3538245560986118,15.572232437133607,43.95227813720703,2026-01-06 03:34:00,4432.78
Down,4447.701463190317,2026-01-06 04:38:30.318889617,9.573589324951172,8.505314826965332,4448.9,2026-01-06 04:41:00,Down,12.079999999999927,11.0,1.1985368096829916,0.02694007079689343,2.5064106750487554,2.494685173034668,2026-01-06 04:30:00,4460.98
Up,4461.360047793388,2026-01-06 04:51:56.622791290,12.649863243103027,10.943713188171387,4457.55,2026-01-06 04:49:00,Up,8.650000000000546,8.0,3.810047793387639,0.0854740337940716,3.9998632431024816,2.9437131881713867,2026-01-06 04:41:00,4448.9
Down,4448.091677328945,2026-01-06 04:58:17.163276672,11.993758201599121,9.286054611206055,4451.88,2026-01-06 04:57:00,Down,5.670000000000073,8.0,3.788322671055539,0.08509489633717753,6.323758201599048,1.2860546112060547,2026-01-06 04:49:00,4457.55
Up,4466.08645424366,2026-01-06 05:07:18.446159362,10.341893196105957,10.307435989379883,4468.06,2026-01-06 05:24:00,Up,16.18000000000029,27.0,1.9735457563401724,0.044170081788072954,5.838106803894334,16.692564010620117,2026-01-06 04:57:00,4451.88
Down,4455.606478407383,2026-01-06 05:33:11.905860900,10.416223526000977,9.198431015014648,4464.66,2026-01-06 05:50:00,Down,3.4000000000005457,26.0,9.053521592616562,0.2027818824415871,7.016223526000431,16.80156898498535,2026-01-06 05:24:00,4468.06
Up,4474.252362306118,2026-01-06 06:01:54.493846893,9.574769020080566,11.908230781555176,4468.12,2026-01-06 05:55:00,Up,3.4600000000000364,5.0,6.1323623061180115,0.13724703692197193,6.11476902008053,6.908230781555176,2026-01-06 05:50:00,4464.66
Down,4459.806266539097,2026-01-06 06:07:33.262195587,7.091019630432129,12.554369926452637,4464.73,2026-01-06 06:07:00,Down,3.3900000000003274,12.0,4.92373346090244,0.11028065439348943,3.7010196304318015,0.5543699264526367,2026-01-06 05:55:00,4468.12
Up,4473.123914321661,2026-01-06 06:16:01.569042205,6.32144021987915,9.026150703430176,4468.55,2026-01-06 06:12:00,Up,3.8200000000006185,5.0,4.573914321660595,0.10235790853096854,2.501440219878532,4.026150703430176,2026-01-06 06:07:00,4464.73
Down,4462.547086292506,2026-01-06 06:29:46.542320251,13.94109058380127,17.775705337524414,4463.25,2026-01-06 06:15:00,Down,5.300000000000182,3.0,0.70291370749419,0.015748920797494875,8.641090583801088,14.775705337524414,2026-01-06 06:12:00,4468.55
Up,4480.944748073816,2026-01-06 06:27:14.541778564,10.697999000549316,12.242362976074219,4466.37,2026-01-06 06:34:00,Up,3.119999999999891,19.0,14.574748073816409,0.32632200363642977,7.5779990005494255,6.757637023925781,2026-01-06 06:15:00,4463.25
Down,4458.876274632811,2026-01-06 06:54:03.225173950,8.849627494812012,20.053752899169922,4461.96,2026-01-06 06:43:00,Down,4.4099999999998545,9.0,3.0837253671888902,0.06911145252733979,4.439627494812157,11.053752899169922,2026-01-06 06:34:00,4466.37
Up,4476.723612957001,2026-01-06 07:00:01.294670104,9.789507865905762,17.021577835083008,4469.54,2026-01-06 07:05:00,Up,7.579999999999927,22.0,7.18361295700106,0.16072376479461106,2.2095078659058345,4.978422164916992,2026-01-06 06:43:00,4461.96
Down,4460.540561074018,2026-01-06 07:22:35.026016235,9.70600700378418,17.58376693725586,4466.92,2026-01-06 07:15:00,Down,2.619999999999891,10.0,6.379438925981958,0.14281515957263524,7.086007003784289,7.583766937255859,2026-01-06 07:05:00,4469.54
Up,4479.570031032562,2026-01-06 07:30:28.534469604,6.685117244720459,15.475574493408203,4474.15,2026-01-06 07:31:00,Up,7.229999999999563,16.0,5.420031032562292,0.1211410219273447,0.5448827552791045,0.5244255065917969,2026-01-06 07:15:00,4466.92
Down,4466.369874137639,2026-01-06 07:41:07.230548858,7.438991546630859,10.120509147644043,4449.56,2026-01-06 07:57:00,Down,24.589999999999236,26.0,16.80987413763887,0.3777873348744341,17.151008453368377,15.879490852355957,2026-01-06 07:31:00,4474.15
Up,4461.233678932191,2026-01-06 08:10:08.907966613,12.284658432006836,13.148466110229492,4465.82,2026-01-06 08:37:00,Up,16.25999999999931,40.0,4.586321067808967,0.10269829656835627,3.975341567992473,26.851533889770508,2026-01-06 07:57:00,4449.56
Down,4450.406105421781,2026-01-06 08:50:51.107368469,12.404802322387695,13.851789474487305,4461.23,2026-01-06 08:46:00,Down,4.5900000000001455,9.0,10.823894578218642,0.24262130798498716,7.81480232238755,4.851789474487305,2026-01-06 08:37:00,4465.82
Up,4471.412758666276,2026-01-06 08:57:59.935970306,10.352051734924316,11.998932838439941,4470.48,2026-01-06 09:09:00,Up,9.25,23.0,0.9327586662766407,0.020864843736615325,1.1020517349243164,11.001067161560059,2026-01-06 08:46:00,4461.23
Down,4464.109707970619,2026-01-06 09:23:52.221565246,8.124149322509766,14.870359420776367,4461.66,2026-01-06 09:26:00,Down,8.819999999999709,17.0,2.4497079706188742,0.05490575190890553,0.6958506774899433,2.129640579223633,2026-01-06 09:09:00,4470.48
Up,4473.628700287342,2026-01-06 09:38:29.481124877,8.218174934387207,12.491352081298828,4467.25,2026-01-06 09:32:00,Up,5.5900000000001455,6.0,6.378700287342326,0.14278807515456549,2.6281749343870615,6.491352081298828,2026-01-06 09:26:00,4461.66
Down,4457.651806786656,2026-01-06 09:40:14.960002899,9.091937065124512,8.249333381652832,4457.25,2026-01-06 09:56:00,Down,10.0,24.0,0.4018067866563797,0.009014679155451897,0.9080629348754883,15.750666618347168,2026-01-06 09:32:00,4467.25
Up,4467.9332347512245,2026-01-06 10:14:19.481964111,9.205134391784668,18.32469940185547,4475.73,2026-01-06 10:27:00,Up,18.479999999999563,31.0,7.796765248775046,0.1742009738919695,9.274865608214895,12.675300598144531,2026-01-06 09:56:00,4457.25
Down,4464.018608372211,2026-01-06 10:47:25.219001770,9.344099044799805,20.420316696166992,4464.53,2026-01-06 10:41:00,Down,11.199999999999818,14.0,0.5113916277887256,0.011454545669728406,1.8559009552000134,6.420316696166992,2026-01-06 10:27:00,4475.73
Up,4473.3705976092815,2026-01-06 10:54:29.990386962,8.96406364440918,13.499839782714844,4469.45,2026-01-06 10:58:00,Up,4.920000000000073,17.0,3.9205976092816854,0.0877199120536461,4.044063644409107,3.5001602172851562,2026-01-06 10:41:00,4464.53
Down,4462.149574959278,2026-01-06 11:09:14.227695465,6.515960216522217,11.237128257751465,4442.54,2026-01-06 12:03:00,Down,26.909999999999854,65.0,19.60957495927778,0.441404578445614,20.394039783477638,53.762871742248535,2026-01-06 10:58:00,4469.45
